기관코드,기관명,사업구분,담당부서,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,비고
ORG04056,테스트기관04056,강사비,교육지원팀,129392,130392,131392,132392,133392,134392,135392,136392,137392,138392,139392,140392,합성 대용량 테스트
ORG04057,테스트기관04057,운영비,행정지원팀,129399,130399,131399,132399,133399,134399,135399,136399,137399,138399,139399,140399,합성 대용량 테스트
ORG04058,테스트기관04058,급식비,예산팀,129406,130406,131406,132406,133406,134406,135406,136406,137406,138406,139406,140406,합성 대용량 테스트
ORG04059,테스트기관04059,시설비,시설팀,129413,130413,131413,132413,133413,134413,135413,136413,137413,138413,139413,140413,합성 대용량 테스트
ORG04060,테스트기관04060,강사비,교육지원팀,129420,130420,131420,132420,133420,134420,135420,136420,137420,138420,139420,140420,합성 대용량 테스트
ORG04061,테스트기관04061,운영비,행정지원팀,129427,130427,131427,132427,133427,134427,135427,136427,137427,138427,139427,140427,합성 대용량 테스트
ORG04062,테스트기관04062,급식비,예산팀,129434,130434,131434,132434,133434,134434,135434,136434,137434,138434,139434,140434,합성 대용량 테스트
ORG04063,테스트기관04063,시설비,시설팀,129441,130441,131441,132441,133441,134441,135441,136441,137441,138441,139441,140441,합성 대용량 테스트
ORG04064,테스트기관04064,강사비,교육지원팀,129448,130448,131448,132448,133448,134448,135448,136448,137448,138448,139448,140448,합성 대용량 테스트
ORG04065,테스트기관04065,운영비,행정지원팀,129455,130455,131455,132455,133455,134455,135455,136455,137455,138455,139455,140455,합성 대용량 테스트
ORG04066,테스트기관04066,급식비,예산팀,129462,130462,131462,132462,133462,134462,135462,136462,137462,138462,139462,140462,합성 대용량 테스트
ORG04067,테스트기관04067,시설비,시설팀,129469,130469,131469,132469,133469,134469,135469,136469,137469,138469,139469,140469,합성 대용량 테스트
ORG04068,테스트기관04068,강사비,교육지원팀,129476,130476,131476,132476,133476,134476,135476,136476,137476,138476,139476,140476,합성 대용량 테스트
ORG04069,테스트기관04069,운영비,행정지원팀,129483,130483,131483,132483,133483,134483,135483,136483,137483,138483,139483,140483,합성 대용량 테스트
ORG04070,테스트기관04070,급식비,예산팀,129490,130490,131490,132490,133490,134490,135490,136490,137490,138490,139490,140490,합성 대용량 테스트
ORG04071,테스트기관04071,시설비,시설팀,129497,130497,131497,132497,133497,134497,135497,136497,137497,138497,139497,140497,합성 대용량 테스트
ORG04072,테스트기관04072,강사비,교육지원팀,129504,130504,131504,132504,133504,134504,135504,136504,137504,138504,139504,140504,합성 대용량 테스트
ORG04073,테스트기관04073,운영비,행정지원팀,129511,130511,131511,132511,133511,134511,135511,136511,137511,138511,139511,140511,합성 대용량 테스트
ORG04074,테스트기관04074,급식비,예산팀,129518,130518,131518,132518,133518,134518,135518,136518,137518,138518,139518,140518,합성 대용량 테스트
ORG04075,테스트기관04075,시설비,시설팀,129525,130525,131525,132525,133525,134525,135525,136525,137525,138525,139525,140525,합성 대용량 테스트
ORG04076,테스트기관04076,강사비,교육지원팀,129532,130532,131532,132532,133532,134532,135532,136532,137532,138532,139532,140532,합성 대용량 테스트
ORG04077,테스트기관04077,운영비,행정지원팀,129539,130539,131539,132539,133539,134539,135539,136539,137539,138539,139539,140539,합성 대용량 테스트
ORG04078,테스트기관04078,급식비,예산팀,129546,130546,131546,132546,133546,134546,135546,136546,137546,138546,139546,140546,합성 대용량 테스트
ORG04079,테스트기관04079,시설비,시설팀,129553,130553,131553,132553,133553,134553,135553,136553,137553,138553,139553,140553,합성 대용량 테스트
ORG04080,테스트기관04080,강사비,교육지원팀,129560,130560,131560,132560,133560,134560,135560,136560,137560,138560,139560,140560,합성 대용량 테스트
ORG04081,테스트기관04081,운영비,행정지원팀,129567,130567,131567,132567,133567,134567,135567,136567,137567,138567,139567,140567,합성 대용량 테스트
ORG04082,테스트기관04082,급식비,예산팀,129574,130574,131574,132574,133574,134574,135574,136574,137574,138574,139574,140574,합성 대용량 테스트
ORG04083,테스트기관04083,시설비,시설팀,129581,130581,131581,132581,133581,134581,135581,136581,137581,138581,139581,140581,합성 대용량 테스트
ORG04084,테스트기관04084,강사비,교육지원팀,129588,130588,131588,132588,133588,134588,135588,136588,137588,138588,139588,140588,합성 대용량 테스트
ORG04085,테스트기관04085,운영비,행정지원팀,129595,130595,131595,132595,133595,134595,135595,136595,137595,138595,139595,140595,합성 대용량 테스트
ORG04086,테스트기관04086,급식비,예산팀,129602,130602,131602,132602,133602,134602,135602,136602,137602,138602,139602,140602,합성 대용량 테스트
ORG04087,테스트기관04087,시설비,시설팀,129609,130609,131609,132609,133609,134609,135609,136609,137609,138609,139609,140609,합성 대용량 테스트
ORG04088,테스트기관04088,강사비,교육지원팀,129616,130616,131616,132616,133616,134616,135616,136616,137616,138616,139616,140616,합성 대용량 테스트
ORG04089,테스트기관04089,운영비,행정지원팀,129623,130623,131623,132623,133623,134623,135623,136623,137623,138623,139623,140623,합성 대용량 테스트
ORG04090,테스트기관04090,급식비,예산팀,129630,130630,131630,132630,133630,134630,135630,136630,137630,138630,139630,140630,합성 대용량 테스트
ORG04091,테스트기관04091,시설비,시설팀,129637,130637,131637,132637,133637,134637,135637,136637,137637,138637,139637,140637,합성 대용량 테스트
ORG04092,테스트기관04092,강사비,교육지원팀,129644,130644,131644,132644,133644,134644,135644,136644,137644,138644,139644,140644,합성 대용량 테스트
ORG04093,테스트기관04093,운영비,행정지원팀,129651,130651,131651,132651,133651,134651,135651,136651,137651,138651,139651,140651,합성 대용량 테스트
ORG04094,테스트기관04094,급식비,예산팀,129658,130658,131658,132658,133658,134658,135658,136658,137658,138658,139658,140658,합성 대용량 테스트
ORG04095,테스트기관04095,시설비,시설팀,129665,130665,131665,132665,133665,134665,135665,136665,137665,138665,139665,140665,합성 대용량 테스트
ORG04096,테스트기관04096,강사비,교육지원팀,129672,130672,131672,132672,133672,134672,135672,136672,137672,138672,139672,140672,합성 대용량 테스트
ORG04097,테스트기관04097,운영비,행정지원팀,129679,130679,131679,132679,133679,134679,135679,136679,137679,138679,139679,140679,합성 대용량 테스트
ORG04098,테스트기관04098,급식비,예산팀,129686,130686,131686,132686,133686,134686,135686,136686,137686,138686,139686,140686,합성 대용량 테스트
ORG04099,테스트기관04099,시설비,시설팀,129693,130693,131693,132693,133693,134693,135693,136693,137693,138693,139693,140693,합성 대용량 테스트
ORG04100,테스트기관04100,강사비,교육지원팀,129700,130700,131700,132700,133700,134700,135700,136700,137700,138700,139700,140700,합성 대용량 테스트
ORG04101,테스트기관04101,운영비,행정지원팀,129707,130707,131707,132707,133707,134707,135707,136707,137707,138707,139707,140707,합성 대용량 테스트
ORG04102,테스트기관04102,급식비,예산팀,129714,130714,131714,132714,133714,134714,135714,136714,137714,138714,139714,140714,합성 대용량 테스트
ORG04103,테스트기관04103,시설비,시설팀,129721,130721,131721,132721,133721,134721,135721,136721,137721,138721,139721,140721,합성 대용량 테스트
ORG04104,테스트기관04104,강사비,교육지원팀,129728,130728,131728,132728,133728,134728,135728,136728,137728,138728,139728,140728,합성 대용량 테스트
ORG04105,테스트기관04105,운영비,행정지원팀,129735,130735,131735,132735,133735,134735,135735,136735,137735,138735,139735,140735,합성 대용량 테스트
ORG04106,테스트기관04106,급식비,예산팀,129742,130742,131742,132742,133742,134742,135742,136742,137742,138742,139742,140742,합성 대용량 테스트
ORG04107,테스트기관04107,시설비,시설팀,129749,130749,131749,132749,133749,134749,135749,136749,137749,138749,139749,140749,합성 대용량 테스트
ORG04108,테스트기관04108,강사비,교육지원팀,129756,130756,131756,132756,133756,134756,135756,136756,137756,138756,139756,140756,합성 대용량 테스트
ORG04109,테스트기관04109,운영비,행정지원팀,129763,130763,131763,132763,133763,134763,135763,136763,137763,138763,139763,140763,합성 대용량 테스트
ORG04110,테스트기관04110,급식비,예산팀,129770,130770,131770,132770,133770,134770,135770,136770,137770,138770,139770,140770,합성 대용량 테스트
ORG04111,테스트기관04111,시설비,시설팀,129777,130777,131777,132777,133777,134777,135777,136777,137777,138777,139777,140777,합성 대용량 테스트
ORG04112,테스트기관04112,강사비,교육지원팀,129784,130784,131784,132784,133784,134784,135784,136784,137784,138784,139784,140784,합성 대용량 테스트
ORG04113,테스트기관04113,운영비,행정지원팀,129791,130791,131791,132791,133791,134791,135791,136791,137791,138791,139791,140791,합성 대용량 테스트
ORG04114,테스트기관04114,급식비,예산팀,129798,130798,131798,132798,133798,134798,135798,136798,137798,138798,139798,140798,합성 대용량 테스트
ORG04115,테스트기관04115,시설비,시설팀,129805,130805,131805,132805,133805,134805,135805,136805,137805,138805,139805,140805,합성 대용량 테스트
ORG04116,테스트기관04116,강사비,교육지원팀,129812,130812,131812,132812,133812,134812,135812,136812,137812,138812,139812,140812,합성 대용량 테스트
ORG04117,테스트기관04117,운영비,행정지원팀,129819,130819,131819,132819,133819,134819,135819,136819,137819,138819,139819,140819,합성 대용량 테스트
ORG04118,테스트기관04118,급식비,예산팀,129826,130826,131826,132826,133826,134826,135826,136826,137826,138826,139826,140826,합성 대용량 테스트
ORG04119,테스트기관04119,시설비,시설팀,129833,130833,131833,132833,133833,134833,135833,136833,137833,138833,139833,140833,합성 대용량 테스트
ORG04120,테스트기관04120,강사비,교육지원팀,129840,130840,131840,132840,133840,134840,135840,136840,137840,138840,139840,140840,합성 대용량 테스트
ORG04121,테스트기관04121,운영비,행정지원팀,129847,130847,131847,132847,133847,134847,135847,136847,137847,138847,139847,140847,합성 대용량 테스트
ORG04122,테스트기관04122,급식비,예산팀,129854,130854,131854,132854,133854,134854,135854,136854,137854,138854,139854,140854,합성 대용량 테스트
ORG04123,테스트기관04123,시설비,시설팀,129861,130861,131861,132861,133861,134861,135861,136861,137861,138861,139861,140861,합성 대용량 테스트
ORG04124,테스트기관04124,강사비,교육지원팀,129868,130868,131868,132868,133868,134868,135868,136868,137868,138868,139868,140868,합성 대용량 테스트
ORG04125,테스트기관04125,운영비,행정지원팀,129875,130875,131875,132875,133875,134875,135875,136875,137875,138875,139875,140875,합성 대용량 테스트
ORG04126,테스트기관04126,급식비,예산팀,129882,130882,131882,132882,133882,134882,135882,136882,137882,138882,139882,140882,합성 대용량 테스트
ORG04127,테스트기관04127,시설비,시설팀,129889,130889,131889,132889,133889,134889,135889,136889,137889,138889,139889,140889,합성 대용량 테스트
ORG04128,테스트기관04128,강사비,교육지원팀,129896,130896,131896,132896,133896,134896,135896,136896,137896,138896,139896,140896,합성 대용량 테스트
ORG04129,테스트기관04129,운영비,행정지원팀,129903,130903,131903,132903,133903,134903,135903,136903,137903,138903,139903,140903,합성 대용량 테스트
ORG04130,테스트기관04130,급식비,예산팀,129910,130910,131910,132910,133910,134910,135910,136910,137910,138910,139910,140910,합성 대용량 테스트
ORG04131,테스트기관04131,시설비,시설팀,129917,130917,131917,132917,133917,134917,135917,136917,137917,138917,139917,140917,합성 대용량 테스트
ORG04132,테스트기관04132,강사비,교육지원팀,129924,130924,131924,132924,133924,134924,135924,136924,137924,138924,139924,140924,합성 대용량 테스트
ORG04133,테스트기관04133,운영비,행정지원팀,129931,130931,131931,132931,133931,134931,135931,136931,137931,138931,139931,140931,합성 대용량 테스트
ORG04134,테스트기관04134,급식비,예산팀,129938,130938,131938,132938,133938,134938,135938,136938,137938,138938,139938,140938,합성 대용량 테스트
